"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"녹번동",1,서오릉로6가길12-3,녹번동 151-75,37.606004,126.925168,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6가길14,녹번동 151-95,,126.925371,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6가길16,녹번동 151-55,37.605936,126.925701,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6가길19-1,녹번동 151-10,37.605922,126.926143,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,통일로668-26,녹번동 17-45,37.606252,126.934712,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길23-8,녹번동 151-20,37.606244,126.925878,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,은평로9길26,녹번동 176-21,37.602442,126.921946,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길27-1,녹번동 142-86,37.606462,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길23,녹번동 142-75,37.606529,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길22-1,녹번동 150-17,37.606374,126.925321,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길18,녹번동 150-8,37.606451,126.924811,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길11,녹번동 147-4,37.606535,126.924209,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,,녹번동 144-38,37.606462,126.924074,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길14,녹번동 148-1,37.606422,126.924607,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길5,녹번동 146-4,37.606171,126.923773,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로64-10,녹번동 144-40,37.606432,126.923701,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로64-6,녹번동 144-48,37.606349,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길3,녹번동 146-4,,126.923729,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,,녹번동 산1-77,37.608507,126.938995,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로64-14,녹번동 144-37,37.606561,126.924028,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길11-2,녹번동 147-3,37.606625,126.924129,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로128-6,녹번동 144-76,37.607006,126.924384,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로138-25,녹번동 141-29,37.606802,126.924738,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길38,녹번동 81-32,37.604325,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로132-6,녹번동 141-35,37.607199,126.924823,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로 138-15,녹번동 141-45,37.607205,126.925457,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길24,녹번동 169-3,37.606044,126.926629,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길23,녹번동 141-45,37.607486,126.925747,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로146-1,녹번동 141-50,37.608176,126.926224,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길4,녹번동 141-10,37.608339,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길,녹번동 139-2,37.607899,126.926534,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로124길6,녹번동 141-104,,126.926036,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길10-9,녹번동 140-7,37.607497,126.925939,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길9-1,녹번동 139-25,,126.926166,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길14,녹번동 142-12,37.607182,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길14-4,녹번동 142-36,37.607207,126.925762,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길15-1,녹번동 142-23,37.606894,126.926039,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길18,녹번동 142-27,37.606865,126.925824,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길18-3,녹번동 142-50,37.606774,126.925712,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로6길17-9,녹번동 142-69,37.606858,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길19,녹번동 142-58,,126.925974,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길1-31,녹번동 138-8,37.606653,126.926246,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길 1-19,녹번동 137-11,37.60716948,126.9264317,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로4길 9,녹번동 137-9,37.607313,126.926486,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길 2,녹번동 139-20,37.607573,126.926289,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길12,녹번동 139-11,37.607675,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길18-10,녹번동 131-44,37.607429,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길16,녹번동 137-18,37.607324,126.926655,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길24,녹번동 169-3,37.606044,126.926629,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길1,녹번동 104-25,37.606032,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로1,녹번동 174,37.604497,126.925994,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3길12,녹번동 104-39,,126.927707,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3길37-7,녹번동 98-32,37.605745,126.928456,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로33-10,녹번동 100-5,37.605327,126.928021,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로33-10,녹번동 100-5,37.605327,126.928021,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길6,녹번동 165-1,37.604655,126.925505,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로31,녹번동 100-26,37.604923,126.928264,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로33-9,녹번동 100-30,37.605126,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로33-16,녹번동 100-15,37.605342,126.927681,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로33-20,녹번동 101-3,37.605149,126.927355,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로29-8,녹번동 100-21,37.605035,126.927674,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길17,녹번동 108-2,37.606646,126.929395,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3길 2,녹번동 98-3,37.605484,126.928528,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로18-3,녹번동 99-15,37.604987,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로1길18,녹번동 99-9,37.604948,126.927052,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로1길13,녹번동 173,37.604433,126.928871,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로1,녹번동 173,37.604727,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로1,녹번동 174,37.604497,126.925994,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번자연학습장,녹번동 85-1,,126.927195,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로1길25,녹번동 103-18,37.605526,126.927191,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로1길28-1,녹번동 102-5,37.605549,126.927644,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길24,녹번동 169-30,37.605872,126.926529,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로1길23-5,녹번동 168-21,37.605434,126.926909,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길20-9,녹번동 168-36,37.605285,126.926447,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길18-1,녹번동 168-2,,126.926059,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로1,녹번동 174,37.604497,126.925994,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길10,녹번동 165-8,37.604919,126.925818,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길6,녹번동 165-1,37.60475429,126.9255779,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로9길15,녹번동 120-41,37.607318,126.930019,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길10-6,녹번동 165-6,37.604713,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로4길 20-12,녹번동 168-36,37.604655,126.925505,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로30-6,녹번동 82-36,37.603704,126.925915,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로30-11,녹번동 81-19,37.604055,126.925944,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로30-8,녹번동 82-35,37.603416,126.925942,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로30-12,녹번동 82-32,37.603471,126.926099,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로30-20,녹번동 82-4,37.603419,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로30-24,녹번동 82-3,37.603368,126.926656,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로30-16,녹번동 82-15,37.603293,126.926317,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로9,녹번동 82-10,37.603886,126.926173,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3,녹번동 82-24,37.602781,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,서오릉로20,녹번동 82-41,37.603022,126.926264,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3길24-1,녹번동 136-25,37.606232,126.926547,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길23-1,녹번동 135-14,37.606476,126.926622,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길19,녹번동 134-16,,126.926865,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길17-1,녹번동 134-15,37.607073,126.926897,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길9,녹번동 132-52,37.607938,126.926805,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길5,녹번동 131-66,37.608135,126.926757,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길150,녹번동 131-160,37.608612,126.926671,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로158-1,녹번동 131-163,37.608581,126.927226,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길11-7,녹번동 131-130,37.608434,126.927885,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로176,녹번동 132-82,37.608128,126.928932,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로178,녹번동 128-1,37.608051,126.929363,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길23,녹번동 127-2,37.607896,126.929173,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길19-1,녹번동 129-5,37.607963,126.928628,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길15,녹번동 131-82,37.608131,126.928263,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길11,녹번동 131-184,37.608128,126.927901,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길9-3,녹번동 131-88,37.608325,126.927774,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길7,녹번동 131-92,37.608214,126.927469,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길7-4,녹번동 131-10,37.608503,126.927579,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길5,녹번동 131-28,37.608274,126.927106,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길1,녹번동 131-50,37.608289,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길7-8,녹번동 132-49,37.607843,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길8-3,녹번동 132-35,37.607944,126.927519,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길8-5,녹번동 132-37,37.607947,126.927802,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12나길 8-13,녹번동 132-99,37.607814,126.928053,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12길9-3,녹번동 132-18,37.607776,126.926909,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로 12가길 8-29,녹번동 132-14,37.607682,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길8-35,녹번동 132-11,37.607595,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,진흥로12가길8-41,녹번동 131-53,37.607481,126.928069,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길15-10,녹번동 133-4,37.607393,126.927357,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길16,녹번동 133-15,37.607011,126.927906,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길18-1,녹번동 125-8,37.606968,126.928212,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길20-1,녹번동 124-1,,126.928539,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로4길 9,녹번동 89-20,37.604945,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길25,녹번동 130-1,37.607522,126.928612,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길22-7,녹번동 125-3,37.606809,126.928554,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길20-1,녹번동 121-8,,126.929041,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길21,녹번동 108-27,37.606652,126.929066,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길20-9,녹번동 121-7,37.606967,126.929073,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길20-15,녹번동 121-3,37.607319,126.929147,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길20-19,녹번동 121-1,37.607491,126.929269,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3길16-12,녹번동 134-7,,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3길16-16,녹번동 134-9,37.606733,126.927151,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3길16-10,녹번동 136-7,,126.927144,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길3,녹번동 136-15,37.606203,126.927317,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길9,녹번동 133-31,37.606727,126.927412,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길 11-1,녹번동 133-9,37.606935,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길10,녹번동 133-12,37.606693,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,은평로21가길28,녹번동 86-9,37.604564,126.931361,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길4-13,녹번동 105-49,,126.927675,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3가길4-8,녹번동 105-24,37.606308,126.927882,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로6가길7-18,녹번동 29-163,37.604533,126.931962,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길32-3,녹번동 105-23,37.606245,126.927973,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길32-10,녹번동 105-37,37.606553,,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길31,녹번동 98-12,37.606105,126.928349,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로3길10,녹번동 98-20,,126.928037,,,02-351-7944,서울특별시 은평구청,2020-07-31
"녹번동",1,녹번로7길28-4,녹번동 105-18,37.606546,126.928298,,,02-351-7944,서울특별시 은평구청,2020-07-31
