"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"당산1동-121",1,서울특별시 영등포구 영신로9나길7,,37.5128897717,126.9066120749,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-122",1,서울특별시 영등포구 영신로9나길5,,37.5129127683,126.9067527540,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-123",1,서울특별시 영등포구 영신로9나길3-2,,37.5127593846,126.9067110945,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-124",1,서울특별시 영등포구 영신로9나길2,,37.5128127061,126.9071457057,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-125",1,서울특별시 영등포구 영신로9나길2,,37.5128127061,126.9071457057,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-126",1,서울특별시 영등포구 영신로9나길8,,37.5131323824,126.9068027013,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-127",1,서울특별시 영등포구 영신로9나길8,,37.5131323824,126.9068027013,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-128",1,서울특별시 영등포구 영신로9가길14,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-129",1,서울특별시 영등포구 영신로9가길10,,37.5132967309,126.9071527975,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-13",1,서울특별시 영등포구 영신로13길11,,37.5131558356,126.9074099567,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-130",1,서울특별시 영등포구 영신로9가길8,,37.5130603574,126.9073311243,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-131",1,서울특별시 영등포구 영신로9가길4-1,,37.5129414657,126.9076132523,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-132",1,서울특별시 영등포구 영신로9가길6-4,,37.5129733701,126.9077397822,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-135",1,서울특별시 영등포구 영신로9길12,,37.5126819334,126.9077885514,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-136",1,서울특별시 영등포구 영신로9가길2-6,,37.5129950548,126.9080486567,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-137",1,서울특별시 영등포구 영신로9가길2-12,,37.5131552032,126.9081000381,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-138",1,서울특별시 영등포구 영신로21-6,,37.5133486292,126.9081908542,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-139",1,서울특별시 영등포구 영신로21-1,,37.5133448903,126.9084814377,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-14",1,서울특별시 영등포구 영신로23,,37.5135318202,126.9084447880,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-140",1,서울특별시 영등포구 영신로9가길25,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-141",1,서울특별시 영등포구 영신로9가길5,,37.5128688034,126.9073303432,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-143",1,서울특별시 영등포구 영신로11길5-4,,37.5132488833,126.9080688181,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-144",1,서울특별시 영등포구 영신로11길9-1,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-144-1",1,서울특별시 영등포구 영신로13길9,,37.5133281778,126.9076148116,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-145",1,서울특별시 영등포구 영신로15길9,,37.5135278251,126.9073653842,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-146",1,서울특별시 영등포구 영신로13길7,,37.5134356463,126.9077029049,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-147",1,서울특별시 영등포구 영신로13길2,,37.5139373270,126.9079360867,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-148",1,서울특별시 영등포구 영신로13길2,,37.5139373270,126.9079360867,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-149",1,서울특별시 영등포구 영신로15길5,,37.5138287524,126.9077004979,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-15",2,서울특별시 영등포구 영신로15길7,,37.5137102024,126.9076135490,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-150",1,서울특별시 영등포구 영신로15길9,,37.5135278251,126.9073653842,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-150-1",1,서울특별시 영등포구 영신로15길11,,37.5133992663,126.9072689474,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-151",1,서울특별시 영등포구 영신로9가길10,,37.5132967309,126.9071527975,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-152",1,서울특별시 영등포구 영신로17길16,,37.5134877649,126.9066082759,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-153",1,서울특별시 영등포구 영신로17길14-1,,37.5135396814,126.9067459792,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-154",1,서울특별시 영등포구 영신로17길13-1,,37.5135435903,126.9070183432,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-155",1,서울특별시 영등포구 영신로17길14-3,,37.5136026706,126.9066433099,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-156",1,서울특별시 영등포구 영신로17길14-10,,37.5135558964,126.9064002947,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-157",1,서울특별시 영등포구 영신로19길10-11,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-158",1,서울특별시 영등포구 영신로17길8,,37.5140422311,126.9071651079,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-159",1,서울특별시 영등포구 영신로19길5-4,,37.5141298790,126.9072546963,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-16",1,서울특별시 영등포구 영신로19길33,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-160",1,서울특별시 영등포구 영신로37-1,,37.5144404306,126.9076836828,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-162",1,서울특별시 영등포구 영신로19길7,,37.5142672922,126.9069240156,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-162-1",1,서울특별시 영등포구 영신로19길11-5,,37.5140548672,126.9069642075,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-163",1,서울특별시 영등포구 영신로19길5,,37.5144007872,126.9072246128,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-164",1,서울특별시 영등포구 영신로19길11-8,,37.5137715628,126.9068133307,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-165",1,서울특별시 영등포구 영신로19길11-7,,37.5139658191,126.9069274440,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-166",1,서울특별시 영등포구 영신로19길11,,37.5140890968,126.9064969042,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-167",1,서울특별시 영등포구 영신로9나길16,,37.5135664213,126.9061520050,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-168",1,서울특별시 영등포구 영신로9나길16-5,,37.5137188622,126.9062541790,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-169",1,서울특별시 영등포구 영신로9나길14,,37.5134454037,126.9062493179,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-17",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-170",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-171",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-172",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-173",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-174",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-175",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-176",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-177",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-178",2,서울특별시 영등포구 영등포역사주변,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-179",1,서울특별시 영등포구 영등포공원입구,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-18",1,서울특별시 영등포구 영신로20길2,,37.5148425674,126.9080544209,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-180",1,서울특별시 영등포구 영신로20길6-1,,37.5150426584,126.9084903364,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-181",1,서울특별시 영등포구 영신로20길10-1,,37.5151656157,126.9088014718,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-181-1",1,서울특별시 영등포구 영신로20길12-1,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-182",1,서울특별시 영등포구 영신로20길14,,37.5154097250,126.9091879075,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-183",1,서울특별시 영등포구 신길로61길,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-183-1",1,서울특별시 영등포구 신길로61길17,,37.5146663332,126.9093393600,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-184",1,서울특별시 영등포구 영신로20가길13,,37.5147799761,126.9090220568,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-185",1,서울특별시 영등포구 신길로61길21,,37.5150786708,126.9091547143,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-186",1,서울특별시 영등포구 영신로20가길13,,37.5147799761,126.9090220568,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-187",1,서울특별시 영등포구 영신로20가길8,,37.5144927964,126.9087496937,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-188",1,서울특별시 영등포구 영신로20가길8,,37.5144927964,126.9087496937,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-189",2,서울특별시 영등포구 영신로20가길6,,37.5145097582,126.9085464117,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-19",1,서울특별시 영등포구 영신로20가길5-8,,37.5148524439,126.9085903334,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-190",1,서울특별시 영등포구 영신로20가길5-10,,37.5149047377,126.9086364194,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-191",1,서울특별시 영등포구 영신로20가길5-6,,37.5148963989,126.9088054190,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-192",1,서울특별시 영등포구 영신로36-4,,37.5147100357,126.9082938149,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-193",1,서울특별시 영등포구 영신로36-2,,37.5146300488,126.9082064775,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-194",1,서울특별시 영등포구 영신로36,,37.5147464187,126.9080394950,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-195",1,서울특별시 영등포구 영신로34,,37.5145291945,126.9081653153,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-196",1,서울특별시 영등포구 영신로10길12-13,,37.5143831392,126.9097989343,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-197",1,서울특별시 영등포구 영등포공원(신길로61길),,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-197-1",1,서울특별시 영등포구 영등포공원(공영주차장 입구),,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-199",1,서울특별시 영등포구 영등포공원,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-2",1,서울특별시 영등포구 영신로10길14-5,,37.5142702304,126.9097817642,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-20",1,서울특별시 영등포구 영신로10길12-4,,37.5137897874,126.9096274944,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-200",1,서울특별시 영등포구 영신로10길8-3,,37.5137068029,126.9096248799,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-201",1,서울특별시 영등포구 영신로10길8-2,,37.5135541553,126.9094842419,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-202",1,서울특별시 영등포구 영신로10길4-10,,37.5134601115,126.9097472229,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-202-1",1,서울특별시 영등포구 영신로10길4-3,,37.5134212463,126.9093525164,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-203",1,서울특별시 영등포구 영신로10길4-3,,37.5134212463,126.9093525164,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-203-1",1,서울특별시 영등포구 영신로10길8-1,,37.5137323408,126.9094411579,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-204",1,서울특별시 영등포구 영신로10길18-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-205",2,서울특별시 영등포구 영신로9나길17,,37.5136505581,126.9056783074,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-206",1,서울특별시 영등포구 영신로10길6,,37.5135153217,126.9093663151,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-207",1,서울특별시 영등포구 영신로20,,37.5133559677,126.9089413283,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-208",1,서울특별시 영등포구 영신로22-19,,37.5137816592,126.9091327594,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-209",1,서울특별시 영등포구 영신로22-15,,37.5137293641,126.9089679080,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-21",1,서울특별시 영등포구 영신로22-11,,37.5138178511,126.9089788854,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-210",1,서울특별시 영등포구 영신로10길11-11,,37.5141569482,126.9088092596,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-211",1,서울특별시 영등포구 영신로10길11-7,,37.5139194181,126.9090098674,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-212",1,서울특별시 영등포구 영신로10길12,,37.5139895099,126.9094707084,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-213",1,서울특별시 영등포구 영신로10길13-2,,37.5141849496,126.9093687856,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-214",1,서울특별시 영등포구 영신로10길15,,37.5143984195,126.9091630042,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-215",1,서울특별시 영등포구 영신로32-2,,37.5144126619,126.9082389805,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-216",1,서울특별시 영등포구 영신로10길34,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-217",1,서울특별시 영등포구 영신로24-5,,37.5140030717,126.9085954414,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-218",1,서울특별시 영등포구 영신로24-8,,37.5141251559,126.9087096476,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-219",1,서울특별시 영등포구 영신로24-12,,37.5142493096,126.9087036146,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-22",1,서울특별시 영등포구 신길로231-4,,37.5128381528,126.9101072059,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-220",1,서울특별시 영등포구 신길로231-6,,37.5129006370,126.9100474093,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-221",1,서울특별시 영등포구 영신로8길6,,37.5130066260,126.9097337434,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-222",1,서울특별시 영등포구 영신로8길2-4,,37.5128606960,126.9094232088,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-224",1,서울특별시 영등포구 영신로8길2-10,,37.5128375348,126.9095337442,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-225",1,서울특별시 영등포구 영신로8길2-14,,37.5127801377,126.9096473748,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-226",1,서울특별시 영등포구 신길로227,,37.5125644116,126.9097314483,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-227",1,서울특별시 영등포구 순영월라이빌,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-228",1,서울특별시 영등포구 영등포로62길42순영월라이빌(영등포동 585-102),,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-229",1,서울특별시 영등포구 영등포로62길42순영월라이빌,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-23",2,서울특별시 영등포구 영등포로62길42순영월라이빌,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-230",1,서울특별시 영등포구 영등포로60길순영월라이빌,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-230-1",1,서울특별시 영등포구 영등포로62길42순영월라이빌,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-231",1,서울특별시 영등포구 영등포로60길37순영월라이빌,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-232",1,서울특별시 영등포구 영등포로60길42,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-233",1,서울특별시 영등포구 영등포로62길37순영월라이빌,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-234",1,서울특별시 영등포구 영등포로60길33엔프리빌,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-235",1,서울특별시 영등포구 영등포로60길33엔프리빌,,,,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-236",2,서울특별시 영등포구 영등포로60길29,,37.5167980942,126.9150171867,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-237",1,서울특별시 영등포구 영등포로60길29,,37.5167980942,126.9150171867,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-238",1,서울특별시 영등포구 영등포로60길27,,37.5167900703,126.9152610716,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-239",1,서울특별시 영등포구 영등포로60길25,,37.5168255851,126.9155338647,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-24",2,서울특별시 영등포구 영등포로60길21,,37.5168226157,126.9159182327,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-240",2,서울특별시 영등포구 영등포로60길19-1,,37.5168327928,126.9160389150,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-242",1,서울특별시 영등포구 영등포로60길19,,37.5168466017,126.9161989573,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-243",2,서울특별시 영등포구 영등포로60길17,,37.5168072096,126.9164274935,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-244",2,서울특별시 영등포구 영등포로60길17영등포터널입구,,,,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-246",1,서울특별시 영등포구 영등포로60길17,,37.5168072096,126.9164274935,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-247",1,서울특별시 영등포구 영등포로60길17,,37.5168072096,126.9164274935,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-247-1",1,서울특별시 영등포구 영등포로60길13,,37.5165397586,126.9166354701,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-248",1,서울특별시 영등포구 영등포로60길11,,37.5164477798,126.9166548018,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-249",1,서울특별시 영등포구 영등포로60길7,,37.5161698823,126.9167428874,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-25",1,서울특별시 영등포구 영등포로60길5-1,,37.5160540813,126.9167115704,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-250",1,서울특별시 영등포구 영등포로62가길6-9,,37.5158992233,126.9168741736,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-251",1,서울특별시 영등포구 영등포로62가길6-16,,37.5155723947,126.9169530366,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-252",1,서울특별시 영등포구 영등포로62길6-9,,37.5154684644,126.9168896954,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-252-1",1,서울특별시 영등포구 영등포로62가길42114,,,,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-253",1,서울특별시 영등포구 영등포로62길8-4,,37.5154021507,126.9166341339,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-254",1,서울특별시 영등포구 영등포62길8-8,,,,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-255",1,서울특별시 영등포구 영등포로62길12,,37.5153806484,126.9164239943,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-256",1,서울특별시 영등포구 영등포62길16,,,,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-256-1",1,서울특별시 영등포구 영등포로62가길4,,37.5156749334,126.9163210724,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-257",1,서울특별시 영등포구 영등포로62가길4-6,,37.5156880558,126.9165302041,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-257-1",1,서울특별시 영등포구 영등포로62가길4-12,,37.5156303810,126.9166428160,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-258",1,서울특별시 영등포구 영등포로62가길4-13,,37.5156523726,126.9167806765,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-259",1,서울특별시 영등포구 영등포로62가길4-14,,37.5155750150,126.9165799867,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-26",1,서울특별시 영등포구 영등포로62가길4-20,,37.5155346927,126.9167681385,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-260",1,서울특별시 영등포구 영등포로62가길4-15,,37.5156156614,126.9168512999,,전용주,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-260-1",1,서울특별시 영등포구 영등포로62가길5,,37.5158909076,126.9163263738,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-261",1,서울특별시 영등포구 영등포62가길6,,,,,건축물,02-2670-3838,서울특별시 영등포구,2021-04-16
"당산1동-26-1",1,서울특별시 영등포구 영등포62가길8,,,,,한전주,02-2670-3838,서울특별시 영등포구,2021-04-16
