"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"광장동017",1,서울특별시 광진구 아차산로78길44,서울특별시 광진구 광장동 114,37.55055517,127.1098916,,전용주,02-450-7873,광진구청,2021-07-05
"광장동018",1,서울특별시 광진구 아차산로78길90,서울특별시 광진구 광장동 112,37.55050417,127.1104266,,전용주,02-450-7873,광진구청,2021-07-05
"광장동019",1,서울특별시 광진구 아차산로78길110,서울특별시 광진구 광장동 127,37.55044417,127.1102116,,전용주,02-450-7873,광진구청,2021-07-05
"광장동020",1,서울특별시 광진구 아차산로78길18,서울특별시 광진구 광장동 125,37.55042417,127.1097986,,전용주,02-450-7873,광진구청,2021-07-05
"광장동021",1,서울특별시 광진구 아차산로78길7,서울특별시 광진구 광장동 121,37.55032917,127.1095566,,전용주,02-450-7873,광진구청,2021-07-05
"광장동022",1,서울특별시 광진구 아차산로78가길3,서울특별시 광진구 광장동 124,37.54997017,127.1096046,,전용주,02-450-7873,광진구청,2021-07-05
"광장동023",1,서울특별시 광진구 아차산로78가길3,서울특별시 광진구 광장동 124,37.54981217,127.1095396,,전용주,02-450-7873,광진구청,2021-07-05
"광장동024",1,서울특별시 광진구 아차산로78가길3,서울특별시 광진구 광장동 124,37.54958017,127.1094426,,전용주,02-450-7873,광진구청,2021-07-05
"광장동025",1,서울특별시 광진구 아차산로78가길17,서울특별시 광진구 광장동 131-1,37.54951017,127.1096966,,전용주,02-450-7873,광진구청,2021-07-05
"광장동026",1,서울특별시 광진구 아차산로78가길3,서울특별시 광진구 광장동 124,37.54980717,127.1099166,,건축물,02-450-7873,광진구청,2021-07-05
"광장동027",1,서울특별시 광진구 아차산로78길10,서울특별시 광진구 광장동 148-4,37.54955617,127.1092436,,한전주,02-450-7873,광진구청,2021-07-05
"광장동028",1,서울특별시 광진구 아차산로78가길17,서울특별시 광진구 광장동 131-1,37.54925717,127.1092756,,한전주,02-450-7873,광진구청,2021-07-05
"광장동029",1,서울특별시 광진구 아차산로636,서울특별시 광진구 광장동 148-6,37.54915817,127.1090646,,한전주,02-450-7873,광진구청,2021-07-05
"광장동030",1,서울특별시 광진구 아차산로636,서울특별시 광진구 광장동 148-6,37.54913117,127.1090476,,한전주,02-450-7873,광진구청,2021-07-05
"광장동031",1,서울특별시 광진구 아차산로78가길17,서울특별시 광진구 광장동 131-1,37.54899917,127.1091926,,전용주,02-450-7873,광진구청,2021-07-05
"광장동032",1,서울특별시 광진구 아차산로78가길31,서울특별시 광진구 광장동 184-1,37.54876317,127.1090906,,한전주,02-450-7873,광진구청,2021-07-05
"광장동033",1,서울특별시 광진구 아차산로78가길17,서울특별시 광진구 광장동 131-1,37.54859217,127.1093586,,건축물,02-450-7873,광진구청,2021-07-05
"광장동034",1,서울특별시 광진구 아차산로78가길30,서울특별시 광진구 광장동 148-21,37.54890017,127.1089686,,한전주,02-450-7873,광진구청,2021-07-05
"광장동035",1,서울특별시 광진구 아차산로78가길31,서울특별시 광진구 광장동 184-1,37.54851017,127.1087976,,한전주,02-450-7873,광진구청,2021-07-05
"광장동036",1,서울특별시 광진구 아차산로78가길36-8,서울특별시 광진구 광장동 182-9,37.54866217,127.1084116,,한전주,02-450-7873,광진구청,2021-07-05
"광장동037",1,서울특별시 광진구 아차산로78가길36-10현대아트빌,서울특별시 광진구 광장동 340-16,37.548753,127.1081357,,한전주,02-450-7873,광진구청,2021-07-05
"광장동037",1,서울특별시 광진구 아차산로78가길36-14,서울특별시 광진구 광장동 340-16,37.54874217,127.1079926,,한전주,02-450-7873,광진구청,2021-07-05
"광장동038",1,서울특별시 광진구 아차산로78가길54-5,서울특별시 광진구 광장동 339-17,37.54825917,127.1079176,,한전주,02-450-7873,광진구청,2021-07-05
"광장동039",1,서울특별시 광진구 아차산로78길159,서울특별시 광진구 광장동 187-6,37.54804117,127.1091686,,건축물,02-450-7873,광진구청,2021-07-05
"광장동040",1,서울특별시 광진구 아차산로78가길39,서울특별시 광진구 광장동 184-10,37.54833417,127.1086126,,한전주,02-450-7873,광진구청,2021-07-05
"광장동041",1,서울특별시 광진구,서울특별시 광진구 광장동 340-7,37.5480477,127.1080449,,전용주,02-450-7873,광진구청,2021-07-05
"광장동042",1,서울특별시 광진구 아차산로78길176,서울특별시 광진구 광장동 323-7,37.54791517,127.1079636,,전용주,02-450-7873,광진구청,2021-07-05
"광장동043",1,서울특별시 광진구 아차산로76가길5,서울특별시 광진구 광장동 322-6,37.54741617,127.1075346,,한전주,02-450-7873,광진구청,2021-07-05
"광장동044",1,서울특별시 광진구 아차산로76가길12,서울특별시 광진구 광장동 326-4,37.54723717,127.1071006,,한전주,02-450-7873,광진구청,2021-07-05
"광장동045",1,서울특별시 광진구 아차산로76가길16,서울특별시 광진구 광장동 326-6,37.54729717,127.1070186,,건축물,02-450-7873,광진구청,2021-07-05
"광장동046",1,서울특별시 광진구 아차산로76가길24,서울특별시 광진구 광장동 326-11,37.54710517,127.1067516,,한전주,02-450-7873,광진구청,2021-07-05
"광장동047",1,서울특별시 광진구 아차산로76가길18,서울특별시 광진구 광장동 326-9,37.54719617,127.1067046,,전용주,02-450-7873,광진구청,2021-07-05
"광장동048",1,서울특별시 광진구 아차산로76길34,서울특별시 광진구 광장동 320-6,37.54688317,127.1074726,,전용주,02-450-7873,광진구청,2021-07-05
"광장동049",1,서울특별시 광진구 아차산로76가길13,서울특별시 광진구 광장동 322-8,37.54702917,127.1072986,,전용주,02-450-7873,광진구청,2021-07-05
"광장동050",1,서울특별시 광진구 아차산로78가길54-7유니빌3차,서울특별시 광진구 광장동 339-3,37.548461,127.1079269,,통신주,02-450-7873,광진구청,2021-07-05
"광장동051",1,서울특별시 광진구 아차산로624-4,서울특별시 광진구 광장동 339-8,37.54837017,127.1076696,,전용주,02-450-7873,광진구청,2021-07-05
"광장동052",1,서울특별시 광진구 광장로87-1,서울특별시 광진구 광장동 334-16,37.54828717,127.1067746,,건축물,02-450-7873,광진구청,2021-07-05
"광장동053",1,서울특별시 광진구 광장로87,서울특별시 광진구 광장동 334-17,37.54818617,127.1066186,,건축물,02-450-7873,광진구청,2021-07-05
"광장동054",1,서울특별시 광진구 광장로85-5,서울특별시 광진구 광장동 332-2,37.54827417,127.1064856,,전용주,02-450-7873,광진구청,2021-07-05
"광장동055",1,서울특별시 광진구 광장로87-5,서울특별시 광진구 광장동 334-14,37.54841917,127.1066406,,건축물,02-450-7873,광진구청,2021-07-05
"광장동056",1,서울특별시 광진구,서울특별시 광진구 광장동 276-13,37.54811317,127.1060726,,한전주,02-450-7873,광진구청,2021-07-05
"광장동057",1,서울특별시 광진구 광장로83,서울특별시 광진구 광장동 332-5,37.54831017,127.1061536,,한전주,02-450-7873,광진구청,2021-07-05
"광장동058",1,서울특별시 광진구 광장로9길10,서울특별시 광진구 광장동 276-29,37.54847117,127.1062006,,한전주,02-450-7873,광진구청,2021-07-05
"광장동059",1,서울특별시 광진구 광장로9길6,서울특별시 광진구 광장동 332-9,37.54865417,127.1061916,,통신주,02-450-7873,광진구청,2021-07-05
"광장동060",1,서울특별시 광진구 광장로9길10-9,서울특별시 광진구 광장동 276-30,37.54885317,127.1061266,,전용주,02-450-7873,광진구청,2021-07-05
"광장동061",1,서울특별시 광진구 광장로9길10-13,서울특별시 광진구 광장동 276-3,37.54910217,127.1060376,,통신주,02-450-7873,광진구청,2021-07-05
"광장동062",1,서울특별시 광진구 광장로7길10-1,서울특별시 광진구 광장동 276,37.54849117,127.1059576,,한전주,02-450-7873,광진구청,2021-07-05
"광장동063",1,서울특별시 광진구 광장로9길16,서울특별시 광진구 광장동 276-10,37.54862817,127.1059606,,건축물,02-450-7873,광진구청,2021-07-05
"광장동064",1,서울특별시 광진구 광장로9길17,서울특별시 광진구 광장동 276-16,37.54872717,127.1058386,,통신주,02-450-7873,광진구청,2021-07-05
"광장동065",1,서울특별시 광진구 광장로7길26,서울특별시 광진구 광장동 276-19,37.54887917,127.1057486,,한전주,02-450-7873,광진구청,2021-07-05
"광장동066",1,서울특별시 광진구 광장로7길30,서울특별시 광진구 광장동 276-1,37.54915917,127.1055966,,전용주,02-450-7873,광진구청,2021-07-05
"광장동067",1,서울특별시 광진구 광장로7길31,서울특별시 광진구 광장동 350-1,37.54927617,127.1054276,,전용주,02-450-7873,광진구청,2021-07-05
"광장동068",1,서울특별시 광진구 광장로7길31,서울특별시 광진구 광장동 350-1,37.54940817,127.1053206,,전용주,02-450-7873,광진구청,2021-07-05
"광장동069",1,서울특별시 광진구 광장로7길26,서울특별시 광진구 광장동 276-19,37.54888117,127.1055956,,전용주,02-450-7873,광진구청,2021-07-05
"광장동070",1,서울특별시 광진구 광장로7길16,서울특별시 광진구 광장동 275-1,37.54865217,127.1055886,,한전주,02-450-7873,광진구청,2021-07-05
"광장동071",1,서울특별시 광진구 광장로7길17,서울특별시 광진구 광장동 272-2,37.54873517,127.1054106,,한전주,02-450-7873,광진구청,2021-07-05
"광장동072",1,서울특별시 광진구,서울특별시 광진구 광장동 272-23,37.54850217,127.1055606,,전용주,02-450-7873,광진구청,2021-07-05
"광장동073",1,서울특별시 광진구 광장로7길11,서울특별시 광진구 광장동 272-6,37.54831217,127.1056776,,한전주,02-450-7873,광진구청,2021-07-05
"광장동074",1,서울특별시 광진구 광장로77,서울특별시 광진구 광장동 280-1,37.54805417,127.1057266,,한전주,02-450-7873,광진구청,2021-07-05
"광장동075",1,서울특별시 광진구 광장로7길17,서울특별시 광진구 광장동 272-2,37.54873517,127.1052536,,전용주,02-450-7873,광진구청,2021-07-05
"광장동076",1,서울특별시 광진구 광장로5길24,서울특별시 광진구 광장동 350-4,37.54888517,127.1050106,,한전주,02-450-7873,광진구청,2021-07-05
"광장동077",1,서울특별시 광진구 광장로5길26,서울특별시 광진구 광장동 350-3,37.54909417,127.1050266,,한전주,02-450-7873,광진구청,2021-07-05
"광장동078",1,서울특별시 광진구 광장로5길25,서울특별시 광진구 광장동 271-14,37.54889317,127.1045286,,한전주,02-450-7873,광진구청,2021-07-05
"광장동079",1,서울특별시 광진구 광장로63,서울특별시 광진구 광장동 264-1,37.54877617,127.1042746,,전용주,02-450-7873,광진구청,2021-07-05
"광장동080",1,서울특별시 광진구,서울특별시 광진구 광장동 269-10,37.54874917,127.1035966,,한전주,02-450-7873,광진구청,2021-07-05
"광장동081",1,서울특별시 광진구,서울특별시 광진구 광장동 271-12,37.5487113,127.1048132,,통신주,02-450-7873,광진구청,2021-07-05
"광장동082",1,서울특별시 광진구 광장로5길19,서울특별시 광진구 광장동 270-1,37.54856817,127.1049146,,한전주,02-450-7873,광진구청,2021-07-05
"광장동083",1,서울특별시 광진구 광장로5길18,서울특별시 광진구 광장동 272-33,37.54841417,127.1050166,,전용주,02-450-7873,광진구청,2021-07-05
"광장동084",1,서울특별시 광진구 광장로5길11-4,서울특별시 광진구 광장동 285-3,37.54822017,127.1047576,,전용주,02-450-7873,광진구청,2021-07-05
"광장동085",1,서울특별시 광진구 광장로5길11,서울특별시 광진구 광장동 285-8,37.54825817,127.1050246,,한전주,02-450-7873,광진구청,2021-07-05
"광장동086",1,서울특별시 광진구 광장로5길12-6,서울특별시 광진구 광장동 272-10,37.54838417,127.1053446,,한전주,02-450-7873,광진구청,2021-07-05
"광장동087",1,서울특별시 광진구 광장로5길11-4,서울특별시 광진구 광장동 285-3,37.54814617,127.1048896,,한전주,02-450-7873,광진구청,2021-07-05
"광장동088",1,서울특별시 광진구 광장로5길7,서울특별시 광진구 광장동 285-10,37.5478244,127.1048245,,통신주,02-450-7873,광진구청,2021-07-05
"광장동089",1,서울특별시 광진구 광장로5길7,서울특별시 광진구 광장동 285-31,37.54808017,127.1050926,,한전주,02-450-7873,광진구청,2021-07-05
"광장동090",1,서울특별시 광진구 광장로5길6-4,서울특별시 광진구 광장동 272-21,37.54807317,127.1052976,,건축물,02-450-7873,광진구청,2021-07-05
"광장동091",1,서울특별시 광진구 광장로5길5,서울특별시 광진구 광장동 285-19,37.54789717,127.1051586,,건축물,02-450-7873,광진구청,2021-07-05
"광장동092",1,서울특별시 광진구 광장로5길11-12,서울특별시 광진구 광장동 285-12,37.54783217,127.1046196,,전용주,02-450-7873,광진구청,2021-07-05
"광장동093",1,서울특별시 광진구 광장로67-7,서울특별시 광진구 광장동 264-11,37.54795117,127.1046006,,건축물,02-450-7873,광진구청,2021-07-05
"광장동094",1,서울특별시 광진구 광장로62,서울특별시 광진구 광장동 259-3,37.54728117,127.1041356,,한전주,02-450-7873,광진구청,2021-07-05
"광장동095",1,서울특별시 광진구 광장로64-1,서울특별시 광진구 광장동 288-16,37.54732517,127.1043676,,전용주,02-450-7873,광진구청,2021-07-05
"광장동096",1,서울특별시 광진구 천호대로143길33,서울특별시 광진구 광장동 257-5,37.54709117,127.1037426,,건축물,02-450-7873,광진구청,2021-07-05
"광장동097",1,서울특별시 광진구 천호대로143길30,서울특별시 광진구 광장동 256-1,37.54694717,127.1037626,,전용주,02-450-7873,광진구청,2021-07-05
"광장동098",1,서울특별시 광진구 천호대로143길21,서울특별시 광진구 광장동 248-3,37.54677617,127.1034586,,한전주,02-450-7873,광진구청,2021-07-05
"광장동099",1,서울특별시 광진구 광장로52,서울특별시 광진구 광장동 248-24,37.54688517,127.1031696,,통신주,02-450-7873,광진구청,2021-07-05
"광장동100",1,서울특별시 광진구 광장로52,서울특별시 광진구 광장동 248-24,37.54699517,127.1028386,,한전주,02-450-7873,광진구청,2021-07-05
"광장동101",1,서울특별시 광진구 아차산로73길32,서울특별시 광진구 광장동 245-1,37.5465269,127.1032477,,한전주,02-450-7873,광진구청,2021-07-05
"광장동102",1,서울특별시 광진구 아차산로73길33,서울특별시 광진구 광장동 245-2,37.54648217,127.1029966,,한전주,02-450-7873,광진구청,2021-07-05
"광장동103",1,서울특별시 광진구 아차산로73길37,서울특별시 광진구 광장동 247-23,37.54658517,127.1027206,,한전주,02-450-7873,광진구청,2021-07-05
"광장동104",1,서울특별시 광진구 아차산로73길45,서울특별시 광진구 광장동 248-25,37.54669117,127.1024326,,한전주,02-450-7873,광진구청,2021-07-05
"광장동105",1,서울특별시 광진구 아차산로73길49,서울특별시 광진구 광장동 248-20,37.54678617,127.1021956,,한전주,02-450-7873,광진구청,2021-07-05
"광장동106",1,서울특별시 광진구 천호대로141길10-10,서울특별시 광진구 광장동 246-9,37.5462965,127.1025512,,한전주,02-450-7873,광진구청,2021-07-05
"광장동107",1,서울특별시 광진구 천호대로141길10-11,서울특별시 광진구 광장동 245-16,37.54623017,127.1029526,,한전주,02-450-7873,광진구청,2021-07-05
"광장동108",1,서울특별시 광진구 천호대로143길7,서울특별시 광진구 광장동 246-10,37.54606417,127.1028206,,전용주,02-450-7873,광진구청,2021-07-05
"광장동109",1,서울특별시 광진구 천호대로143길8-8,서울특별시 광진구 광장동 244-27,37.54599717,127.1033416,,통신주,02-450-7873,광진구청,2021-07-05
"광장동110",1,서울특별시 광진구 천호대로809,서울특별시 광진구 광장동 239-6,37.54587817,127.1035746,,전용주,02-450-7873,광진구청,2021-07-05
"광장동111",1,서울특별시 광진구 천호대로809,서울특별시 광진구 광장동 239-6,37.54581817,127.1038586,,통신주,02-450-7873,광진구청,2021-07-05
"광장동112",1,서울특별시 광진구 천호대로813,서울특별시 광진구 광장동 240-1,37.54572617,127.1041426,,전용주,02-450-7873,광진구청,2021-07-05
"광장동113",1,서울특별시 광진구 아차산로73길7-4,서울특별시 광진구 광장동 243-9,37.5459325,127.1042185,,전용주,02-450-7873,광진구청,2021-07-05
"광장동114",1,서울특별시 광진구 아차산로73길10,서울특별시 광진구 광장동 244-21,37.5461209,127.1042593,,한전주,02-450-7873,광진구청,2021-07-05
"광장동114",1,서울특별시 광진구 아차산로73길11,서울특별시 광진구 광장동 243-8,37.54603817,127.1042766,,한전주,02-450-7873,광진구청,2021-07-05
"광장동115",1,서울특별시 광진구 아차산로73길11,서울특별시 광진구 광장동 243-8,37.54607617,127.1041506,,한전주,02-450-7873,광진구청,2021-07-05
"광장동116",1,서울특별시 광진구 아차산로73길16,서울특별시 광진구 광장동 244-1,37.54615817,127.1038956,,한전주,02-450-7873,광진구청,2021-07-05
"광장동117",1,서울특별시 광진구 아차산로73길19,서울특별시 광진구 광장동 245-12,37.54614317,127.1038276,,통신주,02-450-7873,광진구청,2021-07-05
"광장동118",1,서울특별시 광진구 아차산로73길23,서울특별시 광진구 광장동 245-9,37.54627517,127.1035986,,한전주,02-450-7873,광진구청,2021-07-05
"광장동119",1,서울특별시 광진구 아차산로73길25,서울특별시 광진구 광장동 245-8,37.54634617,127.1033736,,한전주,02-450-7873,광진구청,2021-07-05
"광장동120",1,서울특별시 광진구 광장로45,서울특별시 광진구 광장동 258-36,37.54712717,127.1021676,,전용주,02-450-7873,광진구청,2021-07-05
"광장동121",1,서울특별시 광진구 광장로1길1,서울특별시 광진구 광장동 394-5,37.54735317,127.1021326,,한전주,02-450-7873,광진구청,2021-07-05
"광장동122",1,서울특별시 광진구 광장로49-4,서울특별시 광진구 광장동 258-26,37.54739517,127.1025976,,한전주,02-450-7873,광진구청,2021-07-05
"광장동123",1,서울특별시 광진구 광장로49-3,서울특별시 광진구 광장동 258-38,37.54728617,127.1025236,,건축물,02-450-7873,광진구청,2021-07-05
"광장동124",1,서울특별시 광진구 광장로51-4,서울특별시 광진구 광장동 258-27,37.54747717,127.1029166,,한전주,02-450-7873,광진구청,2021-07-05
"광장동124",1,서울특별시 광진구 광장로3길7,서울특별시 광진구 광장동 258-35,37.5475349,127.1028848,,한전주,02-450-7873,광진구청,2021-07-05
"광장동125",1,서울특별시 광진구 광장로3길2,서울특별시 광진구 광장동 259-7,37.54739917,127.1031646,,한전주,02-450-7873,광진구청,2021-07-05
"광장동126",1,서울특별시 광진구 광장로3길6,서울특별시 광진구 광장동 262,37.54754217,127.1031016,,한전주,02-450-7873,광진구청,2021-07-05
"광장동127",1,서울특별시 광진구 광장로3길11,서울특별시 광진구 광장동 258-34,37.54775717,127.1028996,,한전주,02-450-7873,광진구청,2021-07-05
"광장동128",1,서울특별시 광진구 광장로3길15,서울특별시 광진구 광장동 258-8,37.54784317,127.1025606,,통신주,02-450-7873,광진구청,2021-07-05
"광장동129",1,서울특별시 광진구 광장로1길22-5,서울특별시 광진구 광장동 258-11,37.54788517,127.1023536,,통신주,02-450-7873,광진구청,2021-07-05
"광장동130",1,서울특별시 광진구 광장로1길1,서울특별시 광진구 광장동 394-5,37.54757617,127.1021376,,한전주,02-450-7873,광진구청,2021-07-05
"광장동131",1,서울특별시 광진구 광장로1길1,서울특별시 광진구 광장동 394-5,37.54771417,127.1020216,,한전주,02-450-7873,광진구청,2021-07-05
"광장동132",1,서울특별시 광진구 광장로1길19,서울특별시 광진구 광장동 394-23,37.54775017,127.1017146,,전용주,02-450-7873,광진구청,2021-07-05
"광장동133",1,서울특별시 광진구 광장로1가길10,서울특별시 광진구 광장동 394-19,37.54771917,127.1014676,,전용주,02-450-7873,광진구청,2021-07-05
"광장동134",1,서울특별시 광진구 광장로1가길13,서울특별시 광진구 광장동 388-3,37.54763217,127.1012136,,한전주,02-450-7873,광진구청,2021-07-05
"광장동135",1,서울특별시 광진구 광장로1길1,서울특별시 광진구 광장동 394-5,37.54748817,127.1013466,,한전주,02-450-7873,광진구청,2021-07-05
"광장동136",1,서울특별시 광진구 광장로1길1,서울특별시 광진구 광장동 394-5,37.54729917,127.1013816,,한전주,02-450-7873,광진구청,2021-07-05
"광장동137",1,서울특별시 광진구,서울특별시 광진구 광장동 384-8,37.54765017,127.1008596,,전용주,02-450-7873,광진구청,2021-07-05
"광장동138",1,서울특별시 광진구 광장로1가길14,서울특별시 광진구 광장동 394-18,37.54780117,127.1012586,,한전주,02-450-7873,광진구청,2021-07-05
"광장동139",1,서울특별시 광진구 광장로1길21-14,서울특별시 광진구 광장동 394-9,37.54797117,127.1010816,,한전주,02-450-7873,광진구청,2021-07-05
"광장동140",1,서울특별시 광진구 광장로1길27,서울특별시 광진구 광장동 389-1,37.54809817,127.1009466,,한전주,02-450-7873,광진구청,2021-07-05
"광장동141",1,서울특별시 광진구 광장로1길27,서울특별시 광진구 광장동 389-1,37.54830417,127.1005396,,한전주,02-450-7873,광진구청,2021-07-05
"광장동142",1,서울특별시 광진구 광장로1가길10,서울특별시 광진구 광장동 394-19,37.54781117,127.1014436,,전용주,02-450-7873,광진구청,2021-07-05
"광장동143",1,서울특별시 광진구 광장로1가길6,서울특별시 광진구 광장동 394-24,37.54783117,127.1016746,,한전주,02-450-7873,광진구청,2021-07-05
"광장동144",1,서울특별시 광진구 광장로1길19,서울특별시 광진구 광장동 394-23,37.54786217,127.1019756,,한전주,02-450-7873,광진구청,2021-07-05
"광장동145",1,서울특별시 광진구 광장로1길23,서울특별시 광진구 광장동 394-21,37.54793017,127.1020396,,한전주,02-450-7873,광진구청,2021-07-05
"광장동146",1,서울특별시 광진구 광장로1길27서울광장초등학교,서울특별시 광진구 광장동 550-11,37.5480558,127.1020815,,전용주,02-450-7873,광진구청,2021-07-05
"광장동147",1,서울특별시 광진구 광장로1나길4,서울특별시 광진구 광장동 394-1,37.54827617,127.1024136,,한전주,02-450-7873,광진구청,2021-07-05
"광장동148",1,서울특별시 광진구 광장로3길22,서울특별시 광진구 광장동 266,37.54813417,127.1025956,,한전주,02-450-7873,광진구청,2021-07-05
"광장동149",1,서울특별시 광진구 광장로3길6,서울특별시 광진구 광장동 262,37.54791917,127.1027486,,한전주,02-450-7873,광진구청,2021-07-05
"광장동150",1,서울특별시 광진구 광장로3길22,서울특별시 광진구 광장동 266,37.54799217,127.1028876,,전용주,02-450-7873,광진구청,2021-07-05
"광장동151",1,서울특별시 광진구 광장로3길22,서울특별시 광진구 광장동 266,37.54811317,127.1031796,,전용주,02-450-7873,광진구청,2021-07-05
"광장동152",1,서울특별시 광진구 광장로3길18-13,서울특별시 광진구 광장동 264,37.54822517,127.1035056,,전용주,02-450-7873,광진구청,2021-07-05
"광장동153",1,서울특별시 광진구 광장로3길22,서울특별시 광진구 광장동 266,37.54823817,127.1024986,,전용주,02-450-7873,광진구청,2021-07-05
"광장동154",1,서울특별시 광진구 광장로1나길4,서울특별시 광진구 광장동 394-1,37.54843917,127.1026956,,한전주,02-450-7873,광진구청,2021-07-05
"광장동155",1,서울특별시 광진구 광장로1나길4,서울특별시 광진구 광장동 394-1,37.54857517,127.1029136,,한전주,02-450-7873,광진구청,2021-07-05
"광장동156",1,서울특별시 광진구 광장로1다길7,서울특별시 광진구 광장동 393-9,37.54888217,127.1028386,,한전주,02-450-7873,광진구청,2021-07-05
"광장동157",1,서울특별시 광진구 광장로1다길2,서울특별시 광진구 광장동 355-2,37.54905417,127.1030716,,건축물,02-450-7873,광진구청,2021-07-05
"광장동158",1,서울특별시 광진구 광장로1다길13,서울특별시 광진구 광장동 376-2,37.54919817,127.1026966,,한전주,02-450-7873,광진구청,2021-07-05
"광장동159",1,서울특별시 광진구 광장로1다길18,서울특별시 광진구 광장동 358-18,37.54937417,127.1027066,,건축물,02-450-7873,광진구청,2021-07-05
"광장동160",1,서울특별시 광진구 광장로1다길19,서울특별시 광진구 광장동 376-17,37.54931617,127.1024576,,전용주,02-450-7873,광진구청,2021-07-05
"광장동161",1,서울특별시 광진구,서울특별시 광진구 광장동 353,37.54964717,127.1026216,,한전주,02-450-7873,광진구청,2021-07-05
"광장동162",1,서울특별시 광진구 광장로5길25-1,서울특별시 광진구 광장동 353,37.54989217,127.1025176,,한전주,02-450-7873,광진구청,2021-07-05
"광장동163",1,서울특별시 광진구,서울특별시 광진구 광장동 353,37.55019017,127.1023506,,한전주,02-450-7873,광진구청,2021-07-05
"광장동164",1,서울특별시 광진구,서울특별시 광진구 광장동 353,37.55047217,127.1021386,,한전주,02-450-7873,광진구청,2021-07-05
"광장동165",1,서울특별시 광진구,서울특별시 광진구 광장동 353,37.55069217,127.1017576,,전용주,02-450-7873,광진구청,2021-07-05
"광장동166",1,서울특별시 광진구 광장로1다길56,서울특별시 광진구 광장동 372-1,37.55074617,127.1015576,,한전주,02-450-7873,광진구청,2021-07-05
"광장동167",1,서울특별시 광진구 광장로1다길60,서울특별시 광진구 광장동 370-5,37.55081017,127.1013436,,전용주,02-450-7873,광진구청,2021-07-05
"광장동168",1,서울특별시 광진구 광장로1나길8,서울특별시 광진구 광장동 393-25,37.54832017,127.1019946,,한전주,02-450-7873,광진구청,2021-07-05
"광장동169",1,서울특별시 광진구 광장로1나길8,서울특별시 광진구 광장동 393-25,37.54846117,127.1019536,,한전주,02-450-7873,광진구청,2021-07-05
"광장동170",1,서울특별시 광진구 광장로1나길14,서울특별시 광진구 광장동 393-26,37.5486022,127.1020889,,건축물,02-450-7873,광진구청,2021-07-05
"광장동170",1,서울특별시 광진구 광장로1나길10-4,서울특별시 광진구 광장동 393-24,37.54850217,127.1020966,,건축물,02-450-7873,광진구청,2021-07-05
"광장동171",1,서울특별시 광진구 광장로1나길10-6,서울특별시 광진구 광장동 393-23,37.54859217,127.1022436,,전용주,02-450-7873,광진구청,2021-07-05
"광장동172",1,서울특별시 광진구 광장로1나길10-21,서울특별시 광진구 광장동 393-15,37.54877617,127.1023186,,건축물,02-450-7873,광진구청,2021-07-05
"광장동173",1,서울특별시 광진구 광장로1나길10-8,서울특별시 광진구 광장동 393-14,37.54863617,127.1024006,,한전주,02-450-7873,광진구청,2021-07-05
